,Date,Monthly_CPI,Monthly_Inflation,Monthly_Rate,Bank Rate
0,1960-01-01,1.67898427363723,,,4.0
1,1960-02-01,1.67898427363723,1.0,0.0,4.0
2,1960-03-01,1.66441608038253,0.9913232104174863,-0.8676789582513722,4.0
3,1960-04-01,1.67898427363723,1.0087527352243266,0.8752735224326624,4.0
4,1960-05-01,1.68991041857826,1.0065075921868885,0.6507592186888456,4.0
5,1960-06-01,1.70447861187121,1.008620689672537,0.862068967253693,4.0
6,1960-07-01,1.73361499838062,1.0170940170832787,1.7094017083278734,4.0
7,1960-08-01,1.73361499838062,1.0,0.0,4.0
8,1960-09-01,1.71904680512592,0.9915966386606553,-0.8403361339344717,4.0
9,1960-10-01,1.71904680512592,1.0,0.0,4.0
